path,source_file,kalimat,product,quantity,tipe,speaker,intent,path_abs,feat_path,duration,n_frames,split,id,feature_path,frames
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_861.wav,manual_861.wav,catat 1 susu,susu,1.0,manual,mujadid,add_item,,,2.112,,,860,data\features\860.npy,133
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_862.wav,manual_862.wav,catat 4 teh,teh,4.0,manual,mujadid,add_item,,,1.568,,,861,data\features\861.npy,99
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_863.wav,manual_863.wav,catat 3 minyak,minyak,3.0,manual,mujadid,add_item,,,2.098,,,862,data\features\862.npy,132
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_864.wav,manual_864.wav,catat 2 telur,telur,2.0,manual,mujadid,add_item,,,1.724,,,863,data\features\863.npy,108
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_865.wav,manual_865.wav,catat 5 beras,beras,5.0,manual,mujadid,add_item,,,1.632,,,864,data\features\864.npy,103
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_866.wav,manual_866.wav,catat 3 mie,mie,3.0,manual,mujadid,add_item,,,1.776,,,865,data\features\865.npy,112
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_867.wav,manual_867.wav,catat 5 air mineral,air mineral,5.0,manual,mujadid,add_item,,,2.476,,,866,data\features\866.npy,155
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_868.wav,manual_868.wav,catat 5 mie,mie,5.0,manual,mujadid,add_item,,,1.91,,,867,data\features\867.npy,120
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_869.wav,manual_869.wav,catat 1 teh,teh,1.0,manual,mujadid,add_item,,,1.666,,,868,data\features\868.npy,105
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_870.wav,manual_870.wav,catat 3 telur,telur,3.0,manual,mujadid,add_item,,,1.888,,,869,data\features\869.npy,119
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_871.wav,manual_871.wav,catat 4 beras,beras,4.0,manual,mujadid,add_item,,,1.664,,,870,data\features\870.npy,105
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_872.wav,manual_872.wav,catat 2 telur,telur,2.0,manual,mujadid,add_item,,,1.6,,,871,data\features\871.npy,101
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_873.wav,manual_873.wav,catat 5 beras,beras,5.0,manual,mujadid,add_item,,,1.728,,,872,data\features\872.npy,109
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_874.wav,manual_874.wav,catat 2 kopi,kopi,2.0,manual,mujadid,add_item,,,1.6,,,873,data\features\873.npy,101
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_875.wav,manual_875.wav,catat 3 susu,susu,3.0,manual,mujadid,add_item,,,1.856,,,874,data\features\874.npy,117
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_876.wav,manual_876.wav,catat 3 air mineral,air mineral,3.0,manual,mujadid,add_item,,,2.336,,,875,data\features\875.npy,147
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_877.wav,manual_877.wav,catat 1 telur,telur,1.0,manual,mujadid,add_item,,,1.664,,,876,data\features\876.npy,105
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_878.wav,manual_878.wav,catat 5 sabun,sabun,5.0,manual,mujadid,add_item,,,1.728,,,877,data\features\877.npy,109
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_879.wav,manual_879.wav,catat 5 beras,beras,5.0,manual,mujadid,add_item,,,1.664,,,878,data\features\878.npy,105
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_880.wav,manual_880.wav,catat 3 gula,gula,3.0,manual,mujadid,add_item,,,1.696,,,879,data\features\879.npy,107
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_881.wav,manual_881.wav,catat 5 mie,mie,5.0,manual,mujadid,add_item,,,1.44,,,880,data\features\880.npy,91
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_882.wav,manual_882.wav,catat 5 kopi,kopi,5.0,manual,mujadid,add_item,,,1.632,,,881,data\features\881.npy,103
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_883.wav,manual_883.wav,catat 4 beras,beras,4.0,manual,mujadid,add_item,,,1.888,,,882,data\features\882.npy,119
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_884.wav,manual_884.wav,catat 3 gula,gula,3.0,manual,mujadid,add_item,,,1.6,,,883,data\features\883.npy,101
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_885.wav,manual_885.wav,catat 2 mie,mie,2.0,manual,mujadid,add_item,,,1.536,,,884,data\features\884.npy,97
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_886.wav,manual_886.wav,catat 1 sabun,sabun,1.0,manual,mujadid,add_item,,,2.27,,,885,data\features\885.npy,142
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_887.wav,manual_887.wav,catat 2 gula,gula,2.0,manual,mujadid,add_item,,,1.536,,,886,data\features\886.npy,97
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_888.wav,manual_888.wav,catat 4 air mineral,air mineral,4.0,manual,mujadid,add_item,,,2.336,,,887,data\features\887.npy,147
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_889.wav,manual_889.wav,catat 2 sabun,sabun,2.0,manual,mujadid,add_item,,,1.664,,,888,data\features\888.npy,105
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_890.wav,manual_890.wav,catat 3 sabun,sabun,3.0,manual,mujadid,add_item,,,2.112,,,889,data\features\889.npy,133
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_891.wav,manual_891.wav,catat 2 minyak,minyak,2.0,manual,mujadid,add_item,,,1.568,,,890,data\features\890.npy,99
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_892.wav,manual_892.wav,catat 2 kopi,kopi,2.0,manual,mujadid,add_item,,,1.942,,,891,data\features\891.npy,122
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_893.wav,manual_893.wav,catat 2 teh,teh,2.0,manual,mujadid,add_item,,,1.632,,,892,data\features\892.npy,103
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_894.wav,manual_894.wav,catat 2 beras,beras,2.0,manual,mujadid,add_item,,,1.536,,,893,data\features\893.npy,97
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_895.wav,manual_895.wav,catat 5 telur,telur,5.0,manual,mujadid,add_item,,,1.6,,,894,data\features\894.npy,101
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_896.wav,manual_896.wav,catat 2 telur,telur,2.0,manual,mujadid,add_item,,,1.536,,,895,data\features\895.npy,97
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_897.wav,manual_897.wav,catat 1 beras,beras,1.0,manual,mujadid,add_item,,,1.728,,,896,data\features\896.npy,109
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_898.wav,manual_898.wav,catat 1 kopi,kopi,1.0,manual,mujadid,add_item,,,1.824,,,897,data\features\897.npy,115
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_899.wav,manual_899.wav,catat 2 sabun,sabun,2.0,manual,mujadid,add_item,,,1.824,,,898,data\features\898.npy,115
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_900.wav,manual_900.wav,catat 5 mie,mie,5.0,manual,mujadid,add_item,,,1.568,,,899,data\features\899.npy,99
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_901.wav,manual_901.wav,catat 5 susu,susu,5.0,manual,deri,add_item,,,2.24,,,900,data\features\900.npy,141
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_902.wav,manual_902.wav,catat 5 mie,mie,5.0,manual,deri,add_item,,,2.336,,,901,data\features\901.npy,147
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_903.wav,manual_903.wav,catat 2 sabun,sabun,2.0,manual,deri,add_item,,,2.64,,,902,data\features\902.npy,166
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_904.wav,manual_904.wav,catat 4 beras,beras,4.0,manual,deri,add_item,,,2.72,,,903,data\features\903.npy,171
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_905.wav,manual_905.wav,catat 4 beras,beras,4.0,manual,deri,add_item,,,2.752,,,904,data\features\904.npy,173
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_906.wav,manual_906.wav,catat 2 air mineral,air mineral,2.0,manual,deri,add_item,,,3.054,,,905,data\features\905.npy,191
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_907.wav,manual_907.wav,catat 5 mie,mie,5.0,manual,deri,add_item,,,3.264,,,906,data\features\906.npy,205
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_908.wav,manual_908.wav,catat 3 telur,telur,3.0,manual,deri,add_item,,,2.72,,,907,data\features\907.npy,171
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_909.wav,manual_909.wav,catat 5 air mineral,air mineral,5.0,manual,deri,add_item,,,3.008,,,908,data\features\908.npy,189
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_910.wav,manual_910.wav,catat 4 air mineral,air mineral,4.0,manual,deri,add_item,,,2.688,,,909,data\features\909.npy,169
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_911.wav,manual_911.wav,catat 1 minyak,minyak,1.0,manual,deri,add_item,,,2.688,,,910,data\features\910.npy,169
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_912.wav,manual_912.wav,catat 1 teh,teh,1.0,manual,deri,add_item,,,2.112,,,911,data\features\911.npy,133
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_913.wav,manual_913.wav,catat 2 gula,gula,2.0,manual,deri,add_item,,,2.12,,,912,data\features\912.npy,133
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_914.wav,manual_914.wav,catat 4 air mineral,air mineral,4.0,manual,deri,add_item,,,2.994,,,913,data\features\913.npy,188
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_915.wav,manual_915.wav,catat 2 mie,mie,2.0,manual,deri,add_item,,,2.944,,,914,data\features\914.npy,185
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_916.wav,manual_916.wav,catat 1 mie,mie,1.0,manual,deri,add_item,,,2.272,,,915,data\features\915.npy,143
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_917.wav,manual_917.wav,catat 4 sabun,sabun,4.0,manual,deri,add_item,,,2.432,,,916,data\features\916.npy,153
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_918.wav,manual_918.wav,catat 5 air mineral,air mineral,5.0,manual,deri,add_item,,,3.2,,,917,data\features\917.npy,201
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_919.wav,manual_919.wav,catat 3 teh,teh,3.0,manual,deri,add_item,,,1.92,,,918,data\features\918.npy,121
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_920.wav,manual_920.wav,catat 2 telur,telur,2.0,manual,deri,add_item,,,2.304,,,919,data\features\919.npy,145
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_921.wav,manual_921.wav,catat 1 telur,telur,1.0,manual,deri,add_item,,,2.32,,,920,data\features\920.npy,146
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_922.wav,manual_922.wav,catat 1 sabun,sabun,1.0,manual,deri,add_item,,,3.05,,,921,data\features\921.npy,191
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_923.wav,manual_923.wav,catat 4 mie,mie,4.0,manual,deri,add_item,,,2.144,,,922,data\features\922.npy,135
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_924.wav,manual_924.wav,catat 5 mie,mie,5.0,manual,deri,add_item,,,2.234,,,923,data\features\923.npy,140
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_925.wav,manual_925.wav,catat 2 gula,gula,2.0,manual,deri,add_item,,,2.816,,,924,data\features\924.npy,177
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_926.wav,manual_926.wav,catat 1 telur,telur,1.0,manual,deri,add_item,,,2.112,,,925,data\features\925.npy,133
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_927.wav,manual_927.wav,catat 3 mie,mie,3.0,manual,deri,add_item,,,1.92,,,926,data\features\926.npy,121
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_928.wav,manual_928.wav,catat 1 beras,beras,1.0,manual,deri,add_item,,,2.048,,,927,data\features\927.npy,129
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_929.wav,manual_929.wav,catat 1 air mineral,air mineral,1.0,manual,deri,add_item,,,2.944,,,928,data\features\928.npy,185
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_930.wav,manual_930.wav,catat 5 mie,mie,5.0,manual,deri,add_item,,,1.824,,,929,data\features\929.npy,115
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_931.wav,manual_931.wav,catat 2 sabun,sabun,2.0,manual,deri,add_item,,,2.112,,,930,data\features\930.npy,133
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_932.wav,manual_932.wav,catat 1 minyak,minyak,1.0,manual,deri,add_item,,,2.432,,,931,data\features\931.npy,153
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_933.wav,manual_933.wav,catat 5 air mineral,air mineral,5.0,manual,deri,add_item,,,2.58,,,932,data\features\932.npy,162
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_934.wav,manual_934.wav,catat 4 mie,mie,4.0,manual,deri,add_item,,,1.792,,,933,data\features\933.npy,113
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_935.wav,manual_935.wav,catat 1 telur,telur,1.0,manual,deri,add_item,,,1.984,,,934,data\features\934.npy,125
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_936.wav,manual_936.wav,catat 2 sabun,sabun,2.0,manual,deri,add_item,,,2.17,,,935,data\features\935.npy,136
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_937.wav,manual_937.wav,catat 2 mie,mie,2.0,manual,deri,add_item,,,1.792,,,936,data\features\936.npy,113
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_938.wav,manual_938.wav,catat 3 kopi,kopi,3.0,manual,deri,add_item,,,2.298,,,937,data\features\937.npy,144
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_939.wav,manual_939.wav,catat 1 minyak,minyak,1.0,manual,deri,add_item,,,2.56,,,938,data\features\938.npy,161
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_940.wav,manual_940.wav,catat 1 beras,beras,1.0,manual,deri,add_item,,,2.08,,,939,data\features\939.npy,131
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_941.wav,manual_941.wav,catat 3 teh,teh,3.0,manual,deri,add_item,,,2.016,,,940,data\features\940.npy,127
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_942.wav,manual_942.wav,catat 1 telur,telur,1.0,manual,deri,add_item,,,2.2,,,941,data\features\941.npy,138
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_943.wav,manual_943.wav,catat 1 minyak,minyak,1.0,manual,deri,add_item,,,2.432,,,942,data\features\942.npy,153
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_944.wav,manual_944.wav,catat 4 kopi,kopi,4.0,manual,deri,add_item,,,2.24,,,943,data\features\943.npy,141
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_945.wav,manual_945.wav,catat 4 susu,susu,4.0,manual,deri,add_item,,,2.814,,,944,data\features\944.npy,176
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_946.wav,manual_946.wav,catat 2 telur,telur,2.0,manual,deri,add_item,,,2.176,,,945,data\features\945.npy,137
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_947.wav,manual_947.wav,catat 1 gula,gula,1.0,manual,deri,add_item,,,2.304,,,946,data\features\946.npy,145
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_948.wav,manual_948.wav,catat 5 air mineral,air mineral,5.0,manual,deri,add_item,,,2.648,,,947,data\features\947.npy,166
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_949.wav,manual_949.wav,catat 2 teh,teh,2.0,manual,deri,add_item,,,2.432,,,948,data\features\948.npy,153
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_950.wav,manual_950.wav,catat 3 beras,beras,3.0,manual,deri,add_item,,,2.016,,,949,data\features\949.npy,127
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_951.wav,manual_951.wav,catat 2 sabun,sabun,2.0,manual,jimnas,add_item,,,2.156,,,950,data\features\950.npy,135
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_952.wav,manual_952.wav,catat 2 sabun,sabun,2.0,manual,jimnas,add_item,,,3.046,,,951,data\features\951.npy,191
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_953.wav,manual_953.wav,catat 4 mie,mie,4.0,manual,jimnas,add_item,,,2.928,,,952,data\features\952.npy,184
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_954.wav,manual_954.wav,catat 1 air mineral,air mineral,1.0,manual,jimnas,add_item,,,3.766,,,953,data\features\953.npy,236
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_955.wav,manual_955.wav,catat 3 kopi,kopi,3.0,manual,jimnas,add_item,,,3.326,,,954,data\features\954.npy,208
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_956.wav,manual_956.wav,catat 3 minyak,minyak,3.0,manual,jimnas,add_item,,,3.706,,,955,data\features\955.npy,232
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_957.wav,manual_957.wav,catat 5 air mineral,air mineral,5.0,manual,jimnas,add_item,,,4.286,,,956,data\features\956.npy,268
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_958.wav,manual_958.wav,catat 2 susu,susu,2.0,manual,jimnas,add_item,,,3.246,,,957,data\features\957.npy,203
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_959.wav,manual_959.wav,catat 1 air mineral,air mineral,1.0,manual,jimnas,add_item,,,4.148,,,958,data\features\958.npy,260
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_960.wav,manual_960.wav,catat 4 beras,beras,4.0,manual,jimnas,add_item,,,3.146,,,959,data\features\959.npy,197
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_961.wav,manual_961.wav,catat 1 telur,telur,1.0,manual,jimnas,add_item,,,3.078,,,960,data\features\960.npy,193
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_962.wav,manual_962.wav,catat 5 minyak,minyak,5.0,manual,jimnas,add_item,,,4.038,,,961,data\features\961.npy,253
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_963.wav,manual_963.wav,catat 4 kopi,kopi,4.0,manual,jimnas,add_item,,,3.386,,,962,data\features\962.npy,212
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_964.wav,manual_964.wav,catat 3 beras,beras,3.0,manual,jimnas,add_item,,,3.476,,,963,data\features\963.npy,218
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_965.wav,manual_965.wav,catat 2 mie,mie,2.0,manual,jimnas,add_item,,,3.136,,,964,data\features\964.npy,197
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_966.wav,manual_966.wav,catat 3 air mineral,air mineral,3.0,manual,jimnas,add_item,,,3.546,,,965,data\features\965.npy,222
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_967.wav,manual_967.wav,catat 2 air mineral,air mineral,2.0,manual,jimnas,add_item,,,4.026,,,966,data\features\966.npy,252
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_968.wav,manual_968.wav,catat 3 susu,susu,3.0,manual,jimnas,add_item,,,3.286,,,967,data\features\967.npy,206
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_969.wav,manual_969.wav,catat 1 minyak,minyak,1.0,manual,jimnas,add_item,,,4.326,,,968,data\features\968.npy,271
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_970.wav,manual_970.wav,catat 3 gula,gula,3.0,manual,jimnas,add_item,,,3.236,,,969,data\features\969.npy,203
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_971.wav,manual_971.wav,catat 5 sabun,sabun,5.0,manual,jimnas,add_item,,,2.856,,,970,data\features\970.npy,179
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_972.wav,manual_972.wav,catat 4 air mineral,air mineral,4.0,manual,jimnas,add_item,,,3.986,,,971,data\features\971.npy,250
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_973.wav,manual_973.wav,catat 2 teh,teh,2.0,manual,jimnas,add_item,,,2.856,,,972,data\features\972.npy,179
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_974.wav,manual_974.wav,catat 2 teh,teh,2.0,manual,jimnas,add_item,,,3.226,,,973,data\features\973.npy,202
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_975.wav,manual_975.wav,catat 1 gula,gula,1.0,manual,jimnas,add_item,,,3.032,,,974,data\features\974.npy,190
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_976.wav,manual_976.wav,catat 5 sabun,sabun,5.0,manual,jimnas,add_item,,,2.954,,,975,data\features\975.npy,185
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_977.wav,manual_977.wav,catat 1 air mineral,air mineral,1.0,manual,jimnas,add_item,,,3.746,,,976,data\features\976.npy,235
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_978.wav,manual_978.wav,catat 4 telur,telur,4.0,manual,jimnas,add_item,,,3.476,,,977,data\features\977.npy,218
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_979.wav,manual_979.wav,catat 5 kopi,kopi,5.0,manual,jimnas,add_item,,,3.556,,,978,data\features\978.npy,223
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_980.wav,manual_980.wav,catat 2 sabun,sabun,2.0,manual,jimnas,add_item,,,3.196,,,979,data\features\979.npy,200
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_981.wav,manual_981.wav,catat 2 air mineral,air mineral,2.0,manual,jimnas,add_item,,,3.276,,,980,data\features\980.npy,205
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_982.wav,manual_982.wav,catat 4 susu,susu,4.0,manual,jimnas,add_item,,,3.666,,,981,data\features\981.npy,230
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_983.wav,manual_983.wav,catat 3 minyak,minyak,3.0,manual,jimnas,add_item,,,2.816,,,982,data\features\982.npy,177
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_984.wav,manual_984.wav,catat 4 telur,telur,4.0,manual,jimnas,add_item,,,2.888,,,983,data\features\983.npy,181
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_985.wav,manual_985.wav,catat 3 mie,mie,3.0,manual,jimnas,add_item,,,2.874,,,984,data\features\984.npy,180
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_986.wav,manual_986.wav,catat 5 air mineral,air mineral,5.0,manual,jimnas,add_item,,,2.856,,,985,data\features\985.npy,179
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_987.wav,manual_987.wav,catat 5 teh,teh,5.0,manual,jimnas,add_item,,,2.436,,,986,data\features\986.npy,153
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_988.wav,manual_988.wav,catat 3 gula,gula,3.0,manual,jimnas,add_item,,,2.296,,,987,data\features\987.npy,144
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_989.wav,manual_989.wav,catat 2 telur,telur,2.0,manual,jimnas,add_item,,,2.368,,,988,data\features\988.npy,149
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_990.wav,manual_990.wav,catat 2 telur,telur,2.0,manual,jimnas,add_item,,,2.376,,,989,data\features\989.npy,149
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_991.wav,manual_991.wav,catat 2 susu,susu,2.0,manual,jimnas,add_item,,,2.282,,,990,data\features\990.npy,143
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_992.wav,manual_992.wav,catat 3 mie,mie,3.0,manual,jimnas,add_item,,,2.286,,,991,data\features\991.npy,143
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_993.wav,manual_993.wav,catat 3 air mineral,air mineral,3.0,manual,jimnas,add_item,,,3.006,,,992,data\features\992.npy,188
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_994.wav,manual_994.wav,catat 5 gula,gula,5.0,manual,jimnas,add_item,,,2.286,,,993,data\features\993.npy,143
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_995.wav,manual_995.wav,catat 2 gula,gula,2.0,manual,jimnas,add_item,,,2.874,,,994,data\features\994.npy,180
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_996.wav,manual_996.wav,catat 5 gula,gula,5.0,manual,jimnas,add_item,,,2.346,,,995,data\features\995.npy,147
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_997.wav,manual_997.wav,catat 4 susu,susu,4.0,manual,jimnas,add_item,,,2.586,,,996,data\features\996.npy,162
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_998.wav,manual_998.wav,catat 2 beras,beras,2.0,manual,jimnas,add_item,,,2.272,,,997,data\features\997.npy,143
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_999.wav,manual_999.wav,catat 2 susu,susu,2.0,manual,jimnas,add_item,,,2.674,,,998,data\features\998.npy,168
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_1000.wav,manual_1000.wav,catat 4 mie,mie,4.0,manual,jimnas,add_item,,,2.946,,,999,data\features\999.npy,185
